report_id,phase,standard_id,disclosure_id,material_topic,requirement_id,occurrence_idx,correct_status,systems_correct_json,a0_correct,a1_correct,a2_correct,v_new_correct,n_systems_correct,arbiter_rationale,n_evidence_chunks,prompt_sha256,cache_hit,error
OKQ82024,phase3,GRI 2,2-7,__none__,c.i,0,partial,[3],True,False,False,False,1,"The evidence chunk (OKQ82024__c_0153) provides some information regarding employee turnover and average length of employment, indicating that it includes both permanent and temporary employees. However, it does not explicitly clarify the methodologies used for compiling the data, such as whether the numbers are reported as head count, FTE, or another method. Therefore, the requirement is only partially satisfied.",1,05d4b44474753d092ce8c0b4a9c54ba83ce7408ae2aea06cbef36a7946600776,True,
OKQ82024,phase3,GRI 2,2-7,__none__,c.ii,0,partial,[3],True,False,False,False,1,"The evidence chunk (OKQ82024__c_0153) provides some information regarding the calculation of average length of employment and employee turnover, indicating that averages are considered. However, it does not explicitly clarify whether the numbers are reported at the end of the reporting period or as an average across the reporting period, which is a key aspect of the requirement. Therefore, the requirement is partly satisfied.",1,519ce40a0745840701d720038206d4b465955c1757b89433f11601f19d725c19,True,
OKQ82024,phase3,GRI 2,2-7,__none__,d,0,partial,[2],False,False,True,False,1,"The evidence provided in chunks OKQ82024__c_0152, OKQ82024__c_0153, and OKQ82024__c_0154 offers some contextual information regarding the scope of employee data, such as the inclusion of franchises and the distinction between permanent and temporary employees. However, it does not fully satisfy the requirement for comprehensive contextual information necessary to understand the data reported under 2-7-a and 2-7-b, leading to a partial status.",3,100b56759313a4b35466ed1c725998cf183c316013f45061ca62ca0843199493,True,
OKQ82024,phase3,GRI 2,2-11,__none__,b,0,no_evidence,"[1, 2, 4]",True,False,True,True,3,"The evidence provided does not confirm the current status of the Chair as a senior executive, as it only mentions a temporary role in 2023 and does not address their ongoing function or how conflicts of interest are managed. Therefore, the requirement is not satisfied, leading to a status of no_evidence.",1,a324f7385d20f14179e754049c32628f6d5cdce09523b7039afe1269a5c7d647,True,
OKQ82024,phase3,GRI 2,2-12,__none__,a,0,partial,"[1, 2, 4]",True,True,True,False,3,"The evidence provided indicates that the Board and the executive management team (EMT) are involved in developing and overseeing sustainability strategies and policies, as noted in chunks OKQ82024__c_0117 and OKQ82024__c_0118. However, there is no explicit mention of their roles in developing or updating the organization's purpose or mission statements, which is a key element of the GRI requirement. Therefore, the status is partial.",2,c15b975d7d6a5ae2030d4240da823509e59a04bdc53e9c465761e1919080ba31,True,
OKQ82024,phase3,GRI 2,2-12,__none__,b.i,0,partial,[3],True,False,False,False,1,"The evidence indicates that the Board oversees the organization's sustainability efforts and due diligence processes, as noted in citation OKQ82024__c_0117. However, it lacks explicit details on how the Board engages with stakeholders in these processes, which is a key component of the requirement. Therefore, the status is partial.",2,9c10e2ff6bb05113d6c83bae399cd27570b846eee0c830c4d832ea677d109299,True,
OKQ82024,phase3,GRI 2,2-12,__none__,b.ii,0,partial,[1],False,True,False,False,1,"The evidence indicates that the Board is responsible for overseeing sustainability progress and performance, and it reviews material non-compliances. However, while it implies consideration of outcomes, it does not explicitly detail how the highest governance body considers these outcomes in its decision-making processes, leading to a partial fulfillment of the requirement.",1,140ca88da08ac2e229b3ba4829ade37bdd77d63825d787ed1afb9141e62fa2ef,True,
OKQ82024,phase3,GRI 2,2-12,__none__,c,0,partial,[2],False,False,False,True,1,"The evidence indicates that the Board reviews sustainability progress quarterly and evaluates its performance annually (OKQ82024__c_0116, OKQ82024__c_0117). However, it does not explicitly link these reviews to the effectiveness of the processes described in 2-12-b, which is necessary for a full pass. Therefore, the requirement is partly satisfied.",2,f000643244b89b6ee71590d0d479c8d094e4c77cad1ab82d658918ec5c1b8970,True,
OKQ82024,phase3,GRI 2,2-13,__none__,b,0,pass,"[1, 2, 3]",False,True,True,True,3,"The evidence provided in chunks OKQ82024__c_0117 and OKQ82024__c_0118 clearly describes the process and frequency of reporting by the executive management team (EMT) to the Board regarding sustainability progress. The EMT reports quarterly and annually, fulfilling the requirement for both process and frequency as outlined in GRI 2: Disclosure 2-13.",2,b0d0d9370793b35f5fd828bdd5ca821bf95f043fd7e27975e3593ee54cad6794,True,
OKQ82024,phase3,GRI 2,2-18,__none__,a,0,partial,"[2, 3]",True,False,True,False,2,"While the evidence describes the annual evaluation of the Board's performance (chunk 0116) and its oversight of sustainability progress (chunk 0117), it lacks detailed information on how the Board evaluates its performance specifically regarding the impacts on the economy, environment, and people. Therefore, the requirement is only partially satisfied.",5,860173e7711b47837021b06eea11783cfd132ba8e930dd877ee19314bf585126,True,
OKQ82024,phase3,GRI 2,2-18,__none__,b,0,partial,"[1, 4]",True,True,False,False,2,"The evidence indicates that the performance evaluations occur annually (as stated in chunk 0116), which satisfies part of the requirement. However, there is no information provided regarding the independence of these evaluations, which is a critical component of the requirement. Therefore, the correct status is partial, as some elements are present but not all.",5,c970921eaf76f77464f5a1b8705194257f42e155f24e8635d59308d6054496ae,True,
OKQ82024,phase3,GRI 2,2-18,__none__,c,0,partial,"[2, 4]",False,True,True,False,2,"The evidence provided indicates that there are actions taken in response to evaluations, such as the Board's oversight of sustainability progress and the EMT's reporting on sustainability efforts (chunks OKQ82024__c_0117 and OKQ82024__c_0118). However, there is no explicit mention of changes to the composition of the highest governance body, which is a key requirement of GRI 2:18(c). Therefore, the requirement is only partially satisfied.",5,a5d7db4b69891eb45b5ae665172427d04830ce8183086cb2d1bf71f641684527,True,
OKQ82024,phase3,GRI 2,2-23,__none__,a.i,0,pass,"[2, 3, 4]",True,True,False,True,3,"The evidence provided in chunks OKQ82024__c_0121, OKQ82024__c_0122, and OKQ82024__c_0123 explicitly references authoritative intergovernmental instruments such as the UN Global Compact, Sustainable Development Goals (SDGs), and European Sustainability Reporting Standards (ESRS). This satisfies the requirement for describing policy commitments for responsible business conduct, as these references demonstrate alignment with recognized frameworks. System 1 is incorrect as it overlooks these explicit references.",6,8fd6c2153a8e0481da8fbad6dd7bd730fb9152f0113e431cf0949c601dae6370,True,
OKQ82024,phase3,GRI 2,2-23,__none__,a.iv,0,partial,[2],False,False,True,False,1,"The evidence provided indicates a commitment to responsible business conduct through the Code of Conduct and alignment with the UN Global Compact (OKQ82024__c_0122). However, while it implies a focus on human rights, it lacks explicit statements confirming the commitment to respect human rights, leading to a partial fulfillment of the requirement.",4,bfe7301a3f7cea52b87086dc21746969f6dd785804e8bdf1c7a06a885b2c459d,True,
OKQ82024,phase3,GRI 2,2-23,__none__,b.i,0,no_evidence,"[2, 3, 4]",False,True,True,True,3,"The evidence provided does not explicitly list any specific human rights that the policy commitment covers, only referencing the UN Global Compact principles. Therefore, it fails to meet the requirement of describing specific policy commitments to respect human rights as outlined in GRI 2-23. Systems 2, 3, and 4 correctly identified the lack of specific human rights details.",1,b945e9c173ecdd077fbd84cc7a097f082334b0aeafa08c9daf8ba446438e013c,True,
OKQ82024,phase3,GRI 2,2-23,__none__,b.ii,0,partial,[3],True,False,False,False,1,"The evidence provided mentions stakeholder dialogues and the importance of understanding stakeholder needs (OKQ82024__c_0101 and OKQ82024__c_0100). However, it does not explicitly identify the categories of stakeholders or vulnerable groups that the organization focuses on, which is necessary to fully satisfy the requirement. Therefore, the status is partial.",2,271b37c993884d46a008ba778ea3125032fd3e8a303ee51233e04cb4f4a350d5,True,
OKQ82024,phase3,GRI 2,2-23,__none__,d,0,partial,[1],False,True,False,False,1,"The evidence indicates that the Board of Directors is involved in the review and approval of the sustainability policy (chunks OKQ82024__c_0123 and OKQ82024__c_0117). However, while it is clear that the Board has a role, the specific approval levels for each policy commitment are not explicitly detailed, leading to a partial fulfillment of the requirement.",7,ac49bbc231b38b8c80a140be0df5c1eaf1cc993deb31854d141ed2127bfa513c,True,
OKQ82024,phase3,GRI 2,2-23,__none__,e,0,partial,[1],False,False,False,True,1,"The evidence indicates that the policies apply to the organization's activities and suppliers, as noted in chunk OKQ82024__c_0130. However, the extent to which these policies apply specifically to business relationships is not clearly articulated, leading to a determination of partial compliance.",8,a07935e7b787ec408d5976a2537064a54df37629a75f9559437fc64d5adcf1d4,True,
OKQ82024,phase3,GRI 2,2-23,__none__,f,0,pass,"[1, 2]",True,True,False,False,2,"The evidence provided demonstrates that the policy commitments are communicated effectively through various channels, including mandatory training for employees (OKQ82024__c_0122), supplier codes (OKQ82024__c_0130), and stakeholder dialogues (OKQ82024__c_0101). Both Systems 1 and 2 correctly identify that these communication methods are explicitly described, fulfilling the GRI requirement.",8,cf857374d795840321a33bbcb8241cefd9294d7d462ab1ea5e9a8d459c654574,True,
OKQ82024,phase3,GRI 2,2-24,__none__,a.i,0,pass,"[1, 2, 4]",True,True,False,True,3,"The evidence provided clearly outlines the allocation of responsibility for sustainability commitments across various levels of the organization, including the Board, the Executive Management Team (EMT), and specific departments. Citations such as OKQ82024__c_0117 and OKQ82024__c_0119 detail how the Board oversees sustainability efforts and how the EMT operationalizes these commitments, fulfilling the requirement of GRI 2-24.",7,1281a7c1fae0c024db584972652b15a09031ece23ef0eb2a0c9486cb671af995,True,
OKQ82024,phase3,GRI 2,2-24,__none__,a.ii,0,pass,"[2, 3, 4]",True,True,False,True,3,"The evidence provided demonstrates a clear integration of policy commitments into organizational strategies, operational policies, and procedures. Specifically, chunks OKQ82024__c_0113 and OKQ82024__c_0123 outline how the sustainability agenda is embedded within the corporate governance structure and operational practices. This comprehensive approach satisfies the requirement for embedding policy commitments throughout activities and business relationships.",6,1e74857a96f1467f242eadfc383779f4a7155a383fc5cdc0f5398ff7270a388b,True,
OKQ82024,phase3,GRI 2,2-24,__none__,a.iv,0,partial,[2],False,False,False,True,1,"While there is evidence of mandatory training on the Code of Conduct (chunk 0122), the evidence does not comprehensively address how all policy commitments are embedded throughout the organization, particularly regarding broader training on other policy commitments. Therefore, the requirement is only partially satisfied.",5,cdfa34daeb796d168fbeec0c0d108cc67110f102aaeae614d2c3ca6fef06745d,True,
OKQ82024,phase3,GRI 2,2-25,__none__,a,0,partial,"[1, 3, 4]",False,True,True,True,3,"The evidence provided in chunks OKQ82024__c_0136 and OKQ82024__c_0138 indicates that there are processes in place for remediation of land contamination and spills. However, there is a lack of explicit commitments to remediate negative impacts as required by GRI 2-25. Therefore, while some elements are present, the requirement is not fully satisfied, leading to a status of partial.",5,87c5fc1c47741e5af67a28b691882cc9716d8970f11e912e9dc48d062c351a9b,True,
OKQ82024,phase3,GRI 2,2-25,__none__,b,0,partial,[1],True,False,False,False,1,"The evidence provided mentions the existence of an ethics council and a whistleblowing service, which are relevant to grievance mechanisms (chunks OKQ82024__c_0125 and OKQ82024__c_0128). However, the description lacks explicit details on how grievances are identified and addressed, leading to a partial fulfillment of the requirement.",2,d2abefda7daccd1ca7bff8e7f0d692c567e65fca9b9089e99e174eaf3948ed10,True,
OKQ82024,phase3,GRI 2,2-25,__none__,c,0,partial,"[1, 2]",False,False,True,True,2,"The evidence provided describes processes for remediation of spills (chunk 0138) and land contamination (chunk 0136), which partially satisfies the requirement. However, it lacks a comprehensive overview of all processes for remediation, particularly in relation to broader impacts beyond spills and land contamination, as noted in the assessments by Systems 1 and 2.",4,f1b25bd3da9c443f3660bb8a02d5c2ee96edacac151e8630e39ec6fb279474e4,True,
OKQ82024,phase3,GRI 2,2-25,__none__,e,0,partial,"[1, 2, 4]",True,False,True,True,3,"The evidence provided does not fully satisfy the requirement to describe how the organization tracks the effectiveness of grievance mechanisms and remediation processes. While System 3 claims a 'pass' status based on EHS audits and spill remediation examples, it does not explicitly address grievance mechanisms. Systems 1, 2, and 4 correctly identify that while there are processes in place, they lack comprehensive examples of effectiveness related to grievance mechanisms.",6,a8af64dbfe0f27146a09ae223d97dbe52bb6bd782e4047e6f3dccf26c9e70a05,True,
OKQ82024,phase3,GRI 2,2-29,__none__,a.i,0,partial,"[1, 3]",False,True,True,False,2,"The evidence provided indicates some engagement with stakeholders, mentioning categories such as 'key external stakeholders' and 'customers' (chunks 0084, 0101, 0083). However, there is a lack of explicit identification methods for these stakeholders, which prevents a full pass. Therefore, the correct status is partial, as both Systems 1 and 3 recognize this limitation.",8,6b3d3d675488785e0b3d6d3379eae243b7154d87d24e25a19f7010a2f365c9b7,True,
OKQ82024,phase3,GRI 2,2-29,__none__,a.ii,0,pass,"[2, 3, 4]",True,False,True,True,3,"The evidence provided clearly describes the organization's approach to stakeholder engagement, including the purpose of such engagement, which is to contribute to sustainable development and align with stakeholder needs. Chunks 0083, 0101, and 0103 explicitly mention these purposes, fulfilling the requirement of GRI 2, Disclosure 2-29.",8,6d52170ca75363a2c931e15faf5313ed9b2bcb12595134b10359c83c737b7bba,True,
OKQ82024,phase3,GRI 2,2-29,__none__,a.iii,0,partial,"[1, 2]",False,False,True,True,2,"The evidence provided indicates that the organization engages in stakeholder dialogues and collaborations, which are essential components of meaningful engagement (chunks OKQ82024__c_0101, OKQ82024__c_0083). However, there is a lack of explicit mechanisms or detailed processes described to ensure that this engagement is meaningful, leading to a determination of partial compliance with the GRI requirement.",8,0ebde3a77d0142bfb3c238c20c9f6042e6ea175fc1bb24376bdb959d8e8aa9c0,True,
OKQ82024,phase3,GRI 2,2-30,__none__,a,0,partial,"[1, 3]",False,False,True,True,2,"The evidence indicates that 88.13% of employees in Denmark are covered by collective bargaining agreements, which is a specific percentage. However, while it states that all employees in Sweden have collective bargaining agreements, it does not provide a quantifiable percentage for Sweden, leading to an incomplete picture. Therefore, the requirement is partly satisfied.",1,8a4ceb63a98cbd47aa9471043dc29caf4f21c5747cf787015652d471acca8862,True,
OKQ82024,phase5,GRI 3,3-1,__none__,a.i,0,partial,[2],False,False,True,False,1,"While chunk 0103 provides a detailed description of the process for determining material topics and evaluates impacts on the economy, environment, and people, it does not explicitly mention human rights, which is a key component of the requirement. Systems 1, 3, and 4 incorrectly classify the status as pass, overlooking this omission.",3,752acf042c96104b88babb4365bdec1ba7f5dbd2a44b0dfa7e673d724a950fee,True,
OKQ82024,phase5,GRI 3,3-3,Anti-competitive behavior,d.i,0,partial,"[1, 2]",True,True,False,False,2,"The evidence provided in chunks OKQ82024__c_0122 and OKQ82024__c_0125 indicates that there are actions in place, such as the Code of Conduct and the ethics council, aimed at preventing and mitigating anti-competitive behavior. However, the information is somewhat vague and does not fully detail specific actions taken or their effectiveness, leading to a partial fulfillment of the requirement.",2,e3b2679d55374158bbdb5929f60300102bbe2c0a446899b2871e6ee2e8adc009,True,
OKQ82024,phase5,GRI 3,3-3,Anti-competitive behavior,e.i,0,no_evidence,"[2, 3, 4]",True,True,False,True,3,"The evidence provided does not include specific processes for tracking the effectiveness of actions related to anti-competitive behavior. While there are mentions of governance structures and responsibilities, such as those outlined in citations OKQ82024__c_0117 and OKQ82024__c_0118, there is no explicit description of the processes used to track effectiveness, which is a requirement of GRI 3-3.",7,ea6b321b08316918754c69426185a779d38d8f956e8ef7e3d79f0adf43032bee,True,
OKQ82024,phase5,GRI 3,3-3,Anti-competitive behavior,e.ii,0,no_evidence,"[2, 3, 4]",True,True,False,True,3,"The evidence provided does not include specific goals, targets, or indicators related to the management of anti-competitive behavior. While there are references to a Code of Conduct and general sustainability practices, none of the citations (e.g., OKQ82024__c_0117, OKQ82024__c_0122) detail measurable objectives or metrics for evaluating progress on this material topic.",8,df80261d6dfa56604744e79981b96eb49d4eccacc0ba4fb1641ef4a01c81164d,False,
OKQ82024,phase5,GRI 3,3-3,Anti-competitive behavior,e.iv,0,no_evidence,"[1, 3, 4]",True,True,False,True,3,"The evidence provided does not include any specific lessons learned or updates to operational policies and procedures related to anti-competitive behavior. While there are mentions of governance and compliance structures, none of the citations (OKQ82024__c_0113, OKQ82024__c_0117, OKQ82024__c_0118, OKQ82024__c_0122, OKQ82024__c_0125) explicitly address the requirement for tracking effectiveness or incorporating lessons learned into policies.",6,7c31519d4e400cff6178ba2aaea6da4648b67cfa652203a609a1bb8a4637789b,True,
OKQ82024,phase5,GRI 3,3-3,Anti-corruption,d.i,0,pass,"[1, 2, 4]",True,True,False,True,3,"The evidence provided demonstrates that OKQ8 Scandinavia has implemented several actions to manage anti-corruption, including mandatory training for employees, a comprehensive Code of Conduct, and supplier assessments through EcoVadis. These actions are aimed at preventing and mitigating potential negative impacts related to corruption, fulfilling the GRI 3-3 requirement.",3,737c2cdde0eb266ee0cedb5e71d49ee2986c3ba9e2c891d790d61027d157b844,True,
OKQ82024,phase5,GRI 3,3-3,Anti-corruption,d.ii,0,partial,[2],False,False,False,True,1,"The evidence provided indicates that there is a whistle-blowing service and an ethics council that handles suspected breaches of the Code of Conduct, which suggests some actions taken to manage anti-corruption. However, it does not explicitly detail actions taken to address actual negative impacts or remediation efforts, leading to a partial fulfillment of the requirement.",1,48acb8dd90265034b25334da2023cced8a2967e65ce11a5b02a1a476cba1c3e7,True,
OKQ82024,phase5,GRI 3,3-3,Anti-corruption,e.i,0,partial,"[3, 4]",True,True,False,False,2,"The evidence provided mentions the ethics council and EcoVadis assessments, which are relevant to anti-corruption efforts, but does not explicitly detail the processes used to track the effectiveness of these actions. Therefore, while there is some information related to anti-corruption management, it is insufficient to fully satisfy the requirement, leading to a 'partial' status.",7,c03b4ccf17ecea1ff5af03de6210c3a9ebeb5b452adecee93556dd9670340962,True,
OKQ82024,phase5,GRI 3,3-3,Anti-corruption,e.iv,0,partial,[2],False,True,False,False,1,"The evidence provided indicates that there are updates to the Partner Code of Conduct and mentions of compliance and monitoring processes related to anti-corruption. However, it does not explicitly detail lessons learned or how these have been incorporated into operational policies and procedures, which is necessary for a full pass. Therefore, System 2's assessment of partial fulfillment is the most accurate.",3,f2ab2e860a3b8c2c5da5a23ee208f8dc70cae725d25e96b188fd2f8f912aa880,True,
OKQ82024,phase5,GRI 3,3-3,Anti-corruption,f,0,partial,[3],False,True,False,False,1,"The evidence provided indicates some level of stakeholder engagement in governance and management practices (OKQ82024__c_0113, OKQ82024__c_0117), but it does not explicitly connect this engagement to anti-corruption actions or their effectiveness as required by GRI 3-3-d and 3-3-e. Therefore, while there is some relevant information, it is insufficient to fully satisfy the requirement.",6,a838d0e4e2a6035af172c30ff32fbc9814970ee948dad8a2e074e5b2b56b21df,True,
OKQ82024,phase5,GRI 3,3-3,Biodiversity,a,0,partial,[3],False,True,False,False,1,"The evidence provided describes some negative impacts on the environment, such as pollution from car washes (OKQ82024__c_0072) and initiatives aimed at enhancing biodiversity (OKQ82024__c_0071). However, it lacks a comprehensive description of the actual and potential impacts on the economy and human rights, which are necessary to fully satisfy the GRI requirement.",8,32dc314b1ded86d23289228dcaca556da97567758db7cfb8c973fdf4b46ef204,True,
OKQ82024,phase5,GRI 3,3-3,Biodiversity,b,0,pass,"[2, 3, 4]",True,True,True,False,3,"The evidence provided in chunks OKQ82024__c_0072 and OKQ82024__c_0136 explicitly describes the organization's involvement in negative impacts on biodiversity through its car wash operations and remediation activities. Additionally, the supply chain activities mentioned in chunks OKQ82024__c_0130, OKQ82024__c_0131, and OKQ82024__c_0133 further support the organization's engagement with biodiversity-related issues. Therefore, the requirement is fully satisfied.",8,d79a12a9b2107a4a23c2987780d312ebc35abc5b99869529fb057958d6f4e820,True,
OKQ82024,phase5,GRI 3,3-3,Biodiversity,d.i,0,partial,[2],False,False,False,True,1,"The evidence provided includes actions related to biodiversity and water treatment (chunks 0070, 0069), but it lacks comprehensive details on explicit mitigation actions for all potential negative impacts. While some initiatives are mentioned, the overall description does not fully satisfy the requirement for a complete account of actions taken to manage biodiversity impacts.",8,65258d39910670dd53910530a3b672fa0865b1d13a94e8508f3d0eb7619dcb62,True,
OKQ82024,phase5,GRI 3,3-3,Biodiversity,d.ii,0,partial,"[1, 3, 4]",True,True,True,False,3,"While there are actions described to manage impacts on biodiversity, such as biological water treatment in car washes (chunk 0072) and remediation of contamination (chunk 0136), the evidence does not fully address all aspects of the requirement, particularly the need for comprehensive actions to address actual negative impacts and their remediation. Therefore, the requirement is partly satisfied.",8,c8a5e46bd2ad245df914525486f7526673fe3604df7a4e8bb1877e9e59159e4f,True,
OKQ82024,phase5,GRI 3,3-3,Biodiversity,d.iii,0,pass,"[1, 2, 3]",True,True,True,False,3,"The evidence provided demonstrates a clear commitment to managing biodiversity through various initiatives, such as increasing organic products and implementing local biodiversity projects (chunks 0069, 0070, 0071). The actions described include both direct management of biodiversity and efforts to enhance positive impacts, fulfilling the requirement of GRI 3-3 d.iii.",7,e681615ab43652c53c33a1435fba7057772954541b5f11d6ca61a2c44df4a8f5,True,
OKQ82024,phase5,GRI 3,3-3,Biodiversity,e.ii,0,partial,[3],True,False,False,False,1,"The evidence provided indicates that while there are mentions of biodiversity initiatives and plans to develop specific targets (as seen in chunk_id OKQ82024__c_0071), there are no concrete goals, targets, or indicators currently established for evaluating progress on biodiversity. Therefore, the requirement is partly satisfied, aligning with System 3's assessment.",8,70100bd5bebe31a25cb20f25fb3630ab937bc271ebb1fbabfe3b02eb42fdfe86,False,
OKQ82024,phase5,GRI 3,3-3,Diversity and equal opportunity,d.i,0,partial,"[1, 3]",True,True,False,False,2,"The evidence provided includes actions related to diversity and equal opportunity, such as training programs and equal pay surveys (chunks OKQ82024__c_0074, OKQ82024__c_0075, OKQ82024__c_0081). However, while these actions indicate a commitment to managing the topic, they do not fully detail specific measures taken to prevent or mitigate potential negative impacts, leading to a partial fulfillment of the requirement.",4,4e4c94255cd13461089113a969f5b5d28e7bf382250e4700c0bd7e9b0075ca2a,True,
OKQ82024,phase5,GRI 3,3-3,Diversity and equal opportunity,d.ii,0,partial,"[1, 2, 3]",True,True,False,True,3,"The evidence provided includes actions such as conducting an equal pay survey (OKQ82024__c_0081) and initiatives aimed at promoting diversity and inclusion (OKQ82024__c_0074). However, while these actions address some aspects of managing the topic of diversity and equal opportunity, they do not fully detail actions taken to remediate actual negative impacts, which is a requirement for a 'pass' status. Therefore, the correct status is 'partial'.",3,083ca308f63d0ced85734a00fa26543133d30f666421deabc7a0436220217274,True,
OKQ82024,phase5,GRI 3,3-3,Diversity and equal opportunity,e.i,0,partial,"[1, 2]",False,False,True,True,2,"The evidence provided includes references to employee engagement surveys and equal pay assessments (OKQ82024__c_0080, OKQ82024__c_0081), which indicate some processes for tracking effectiveness. However, the descriptions lack sufficient detail on the specific processes used to track the effectiveness of the actions taken, leading to a determination of partial compliance with the GRI requirement.",5,234edf10cc37217af1ce133ffd7c61f9cc31b31a152f5daaa4c653313e200481,True,
OKQ82024,phase5,GRI 3,3-3,Diversity and equal opportunity,e.ii,0,partial,[3],False,True,False,False,1,"While Systems 1 and 2 correctly identify some indicators such as the gender balance ratio and Equal Pay Index, they fail to acknowledge that specific goals or targets for evaluating progress on diversity actions are not explicitly stated. System 3 recognizes this gap, indicating that while some indicators are present, the lack of clearly defined goals and targets means the requirement is only partially satisfied.",5,199dd68879e5eb76d85928c605404f52e3b481114d786de1e71e93fd7be84ee7,True,
OKQ82024,phase5,GRI 3,3-3,Diversity and equal opportunity,e.iii,0,partial,[2],False,False,False,True,1,"While there are metrics reported such as the 27% reduction in lost workday cases and the Equal Pay Index results, the evidence does not explicitly connect these metrics to specific actions or goals taken by the organization. Therefore, the requirement is only partially satisfied as some elements are present, but the linkage to effectiveness tracking is vague.",5,7b77d6575a99f327ffb2bbdfdb1046e9937afe94b2b527112a4647afe3fc9169,True,
OKQ82024,phase5,GRI 3,3-3,Diversity and equal opportunity,f,0,partial,"[1, 3, 4]",True,True,False,True,3,"The evidence provided indicates some level of stakeholder engagement through surveys and collaboration with trade unions, particularly in citations OKQ82024__c_0081, OKQ82024__c_0082, and OKQ82024__c_0080. However, there is insufficient explicit linkage to how this engagement informed the effectiveness of actions taken regarding diversity and equal opportunity, which is why a 'partial' status is appropriate.",7,852578a693af30b9ae395343f80d8ef98846924c2afe838b337e1ef94fc7a322,True,
OKQ82024,phase5,GRI 3,3-3,Emissions,a,0,partial,[3],False,True,False,False,1,"The evidence provided discusses emissions reduction efforts and regulatory changes, indicating some awareness of the impacts on the environment and economy. However, it lacks explicit descriptions of the actual and potential impacts on human rights and does not fully address the requirement, leading to a partial fulfillment of the GRI 3-3 requirement.",5,7d76e55d2139600b0ad67555a502b2bb72dcb80a59f6b2f8b64d926fefe343d0,True,
OKQ82024,phase5,GRI 3,3-3,Emissions,d.ii,0,partial,"[2, 4]",True,True,False,False,2,"The evidence provided indicates actions taken to manage emissions, such as energy optimization and the use of renewable energy (OKQ82024__c_0057). However, while there is mention of increased Scope 3 emissions and a commitment to net-zero, there are no explicit remediation actions described for the negative impacts of these increased emissions (OKQ82024__c_0056). Therefore, the requirement is partly satisfied.",3,05c931ec7cea73b5cdb177a03f98e1383c196ed7d989058e1940bf3ecbf672ea,True,
OKQ82024,phase5,GRI 3,3-3,Emissions,e.i,0,partial,[4],False,True,False,False,1,"The evidence mentions the use of a 'net-zero strategy tool' and an enterprise risk management (ERM) framework, which are relevant processes for tracking effectiveness. However, the details provided are not explicit enough to fully satisfy the requirement, as they do not clearly outline how these processes specifically track the effectiveness of emissions-related actions. Therefore, the correct status is partial.",3,a663466ab81d34b786b7901e57653a33f59b2cbe7943a58067b3261b549e6a1e,True,
OKQ82024,phase5,GRI 3,3-3,Emissions,e.iii,0,partial,[2],False,True,False,False,1,"The evidence provided indicates progress in reducing Scope 1 and 2 emissions and an increase in Scope 3 emissions, but it lacks a clear evaluation of the effectiveness of the actions taken against the targets. While Systems 1, 3, and 4 assert a 'pass' status, they do not sufficiently address the requirement for a detailed assessment of effectiveness, which is necessary for a full pass.",2,ea1c525f19b0d303eba71da636ac11e34d6746971eeea3a539d4cec9827e1822,True,
OKQ82024,phase5,GRI 3,3-3,Emissions,e.iv,0,partial,[4],False,True,False,False,1,"The evidence provided mentions the development of a 'net-zero strategy tool' and the organization's approach to adapting to regulatory changes, which indicates some level of tracking effectiveness. However, it does not explicitly detail how lessons learned have been incorporated into operational policies and procedures, leading to a partial fulfillment of the requirement.",2,d830da52043e69b0386428c0a1f6cafe44ff1cd3570d2cd82e7c6fa944806c06,True,
OKQ82024,phase5,GRI 3,3-3,Emissions,f,0,partial,"[1, 2]",True,True,False,False,2,"The evidence provided indicates that there is stakeholder engagement through collaboration with suppliers and industry peers, which suggests some level of input into the actions taken regarding emissions. However, the evidence does not explicitly connect this engagement to how it has informed the effectiveness of those actions, leading to a determination of partial fulfillment of the requirement.",2,3a3261c1297850576c14731427b3a008c89cd4fe664d9b85feeb2e60229b7cb1,True,
OKQ82024,phase5,GRI 3,3-3,Employment,a,0,partial,"[1, 2]",True,True,False,False,2,"The evidence provided describes positive impacts on employee well-being, diversity, and training (chunks OKQ82024__c_0074, OKQ82024__c_0075), but it does not explicitly address negative impacts or provide a comprehensive view of economic or environmental impacts related to employment. Therefore, the requirement is partly satisfied, aligning with the assessments of Systems 1 and 2.",6,e66d3881c5d574bc983b306d732d62194671534ab25f831449ea6f16396087cc,True,
OKQ82024,phase5,GRI 3,3-3,Employment,b,0,no_evidence,"[1, 2, 4]",True,False,True,True,3,"The evidence provided does not explicitly mention the organization's involvement in negative impacts related to employment through its activities or business relationships. While there are references to compliance and ethical oversight (chunks 0122 and 0125), they do not address the specific requirement of reporting negative impacts. Therefore, the correct status is 'no_evidence' as none of the systems provided sufficient evidence to meet the requirement.",5,bebcf77f1a70db4124b7f64b64de5ab259e1cd2554220dee0de441d3b2f4ac15,True,
OKQ82024,phase5,GRI 3,3-3,Employment,e.i,0,partial,"[1, 2]",False,True,False,True,2,"The evidence provided indicates that there are processes in place for tracking effectiveness, such as annual reviews and employee engagement surveys (OKQ82024__c_0075, OKQ82024__c_0080). However, the descriptions lack specific details on the methods used to track the effectiveness of actions related to employment, leading to a determination of partial compliance.",8,aad10832829ea08a5f97f2ae7836ddaab40fb6e1ca291281ce926c07f1c437c7,True,
